"Metai";"Mënuo";"Mënesio pajamos";"Amþius";"Lytis";"Apdraustøjø skaièius"
2010.0;"Kovas";"173,77-202,72 €";"virð 65 metø";"Moterys";0.41
2010.0;"Kovas";"173,77-202,72 €";"virð 65 metø";"Vyrai";0.35
2010.0;"Kovas";"202,73-231,69 € (MMA)";"Visos amþiaus grupës";"Visi apdraustieji";87.88
2010.0;"Kovas";"202,73-231,69 € (MMA)";"Visos amþiaus grupës";"Moterys";50.16
2010.0;"Kovas";"202,73-231,69 € (MMA)";"Visos amþiaus grupës";"Vyrai";37.72
2010.0;"Kovas";"202,73-231,69 € (MMA)";"iki 24 metø";"Visi apdraustieji";7.53
2010.0;"Kovas";"202,73-231,69 € (MMA)";"iki 24 metø";"Moterys";3.67
2010.0;"Kovas";"202,73-231,69 € (MMA)";"iki 24 metø";"Vyrai";3.86
2010.0;"Kovas";"202,73-231,69 € (MMA)";"25-34 metai";"Visi apdraustieji";17.25
2010.0;"Kovas";"202,73-231,69 € (MMA)";"25-34 metai";"Moterys";8.57
2010.0;"Kovas";"202,73-231,69 € (MMA)";"25-34 metai";"Vyrai";8.68
2010.0;"Kovas";"202,73-231,69 € (MMA)";"35-44 metai";"Visi apdraustieji";23.13
2010.0;"Kovas";"202,73-231,69 € (MMA)";"35-44 metai";"Moterys";13.45
2010.0;"Kovas";"202,73-231,69 € (MMA)";"35-44 metai";"Vyrai";9.67
2010.0;"Kovas";"202,73-231,69 € (MMA)";"45-54 metai";"Visi apdraustieji";25.29
2010.0;"Kovas";"202,73-231,69 € (MMA)";"45-54 metai";"Moterys";15.57
2010.0;"Kovas";"202,73-231,69 € (MMA)";"45-54 metai";"Vyrai";9.72
2010.0;"Kovas";"202,73-231,69 € (MMA)";"55-64 metai";"Visi apdraustieji";12.13
2010.0;"Kovas";"202,73-231,69 € (MMA)";"55-64 metai";"Moterys";7.55
2010.0;"Kovas";"202,73-231,69 € (MMA)";"55-64 metai";"Vyrai";4.58
2010.0;"Kovas";"202,73-231,69 € (MMA)";"virð 65 metø";"Visi apdraustieji";2.56
2010.0;"Kovas";"202,73-231,69 € (MMA)";"virð 65 metø";"Moterys";1.35
2010.0;"Kovas";"202,73-231,69 € (MMA)";"virð 65 metø";"Vyrai";1.21
2010.0;"Kovas";"231,7-289,61 €";"Visos amþiaus grupës";"Visi apdraustieji";95.45
2010.0;"Kovas";"231,7-289,61 €";"Visos amþiaus grupës";"Moterys";56.34
2010.0;"Kovas";"231,7-289,61 €";"Visos amþiaus grupës";"Vyrai";39.11
2010.0;"Kovas";"231,7-289,61 €";"iki 24 metø";"Visi apdraustieji";8.88
2010.0;"Kovas";"231,7-289,61 €";"iki 24 metø";"Moterys";4.89
2010.0;"Kovas";"231,7-289,61 €";"iki 24 metø";"Vyrai";3.99
2010.0;"Kovas";"231,7-289,61 €";"25-34 metai";"Visi apdraustieji";18.02
2010.0;"Kovas";"231,7-289,61 €";"25-34 metai";"Moterys";9.72
2010.0;"Kovas";"231,7-289,61 €";"25-34 metai";"Vyrai";8.3
2010.0;"Kovas";"231,7-289,61 €";"35-44 metai";"Visi apdraustieji";24.8
2010.0;"Kovas";"231,7-289,61 €";"35-44 metai";"Moterys";15.14
2010.0;"Kovas";"231,7-289,61 €";"35-44 metai";"Vyrai";9.66
2010.0;"Kovas";"231,7-289,61 €";"45-54 metai";"Visi apdraustieji";27.39
2010.0;"Kovas";"231,7-289,61 €";"45-54 metai";"Moterys";17.03
2010.0;"Kovas";"231,7-289,61 €";"45-54 metai";"Vyrai";10.37
2010.0;"Kovas";"231,7-289,61 €";"55-64 metai";"Visi apdraustieji";13.87
2010.0;"Kovas";"231,7-289,61 €";"55-64 metai";"Moterys";8.3
2010.0;"Kovas";"231,7-289,61 €";"55-64 metai";"Vyrai";5.56
2010.0;"Kovas";"231,7-289,61 €";"virð 65 metø";"Visi apdraustieji";2.49
2010.0;"Kovas";"231,7-289,61 €";"virð 65 metø";"Moterys";1.26
2010.0;"Kovas";"231,7-289,61 €";"virð 65 metø";"Vyrai";1.23
2010.0;"Kovas";"289,62-434,42 €";"Visos amþiaus grupës";"Visi apdraustieji";190.57
2010.0;"Kovas";"289,62-434,42 €";"Visos amþiaus grupës";"Moterys";103.73
2010.0;"Kovas";"289,62-434,42 €";"Visos amþiaus grupës";"Vyrai";86.84
2010.0;"Kovas";"289,62-434,42 €";"iki 24 metø";"Visi apdraustieji";15.7
2010.0;"Kovas";"289,62-434,42 €";"iki 24 metø";"Moterys";7.93
2010.0;"Kovas";"289,62-434,42 €";"iki 24 metø";"Vyrai";7.77
2010.0;"Kovas";"289,62-434,42 €";"25-34 metai";"Visi apdraustieji";36.65
2010.0;"Kovas";"289,62-434,42 €";"25-34 metai";"Moterys";19.05
2010.0;"Kovas";"289,62-434,42 €";"25-34 metai";"Vyrai";17.6
2010.0;"Kovas";"289,62-434,42 €";"35-44 metai";"Visi apdraustieji";50.98
2010.0;"Kovas";"289,62-434,42 €";"35-44 metai";"Moterys";28.22
2010.0;"Kovas";"289,62-434,42 €";"35-44 metai";"Vyrai";22.75
2010.0;"Kovas";"289,62-434,42 €";"45-54 metai";"Visi apdraustieji";56.25
2010.0;"Kovas";"289,62-434,42 €";"45-54 metai";"Moterys";31.6
2010.0;"Kovas";"289,62-434,42 €";"45-54 metai";"Vyrai";24.65
2010.0;"Kovas";"289,62-434,42 €";"55-64 metai";"Visi apdraustieji";26.85
2010.0;"Kovas";"289,62-434,42 €";"55-64 metai";"Moterys";15.08
2010.0;"Kovas";"289,62-434,42 €";"55-64 metai";"Vyrai";11.77
2010.0;"Kovas";"289,62-434,42 €";"virð 65 metø";"Visi apdraustieji";4.15
2010.0;"Kovas";"289,62-434,42 €";"virð 65 metø";"Moterys";1.85
2010.0;"Kovas";"289,62-434,42 €";"virð 65 metø";"Vyrai";2.3
2010.0;"Kovas";"434,43-579,23 €";"Visos amþiaus grupës";"Visi apdraustieji";127.31
2010.0;"Kovas";"434,43-579,23 €";"Visos amþiaus grupës";"Moterys";72.65
2010.0;"Kovas";"434,43-579,23 €";"Visos amþiaus grupës";"Vyrai";54.66
2010.0;"Kovas";"434,43-579,23 €";"iki 24 metø";"Visi apdraustieji";9.32
2010.0;"Kovas";"434,43-579,23 €";"iki 24 metø";"Moterys";4.22
2010.0;"Kovas";"434,43-579,23 €";"iki 24 metø";"Vyrai";5.1
2010.0;"Kovas";"434,43-579,23 €";"25-34 metai";"Visi apdraustieji";26.95
2010.0;"Kovas";"434,43-579,23 €";"25-34 metai";"Moterys";14.76
2010.0;"Kovas";"434,43-579,23 €";"25-34 metai";"Vyrai";12.19
2010.0;"Kovas";"434,43-579,23 €";"35-44 metai";"Visi apdraustieji";33.1
2010.0;"Kovas";"434,43-579,23 €";"35-44 metai";"Moterys";20.52
2010.0;"Kovas";"434,43-579,23 €";"35-44 metai";"Vyrai";12.58
2010.0;"Kovas";"434,43-579,23 €";"45-54 metai";"Visi apdraustieji";36.82
2010.0;"Kovas";"434,43-579,23 €";"45-54 metai";"Moterys";21.87
2010.0;"Kovas";"434,43-579,23 €";"45-54 metai";"Vyrai";14.95
2010.0;"Kovas";"434,43-579,23 €";"55-64 metai";"Visi apdraustieji";18.77
2010.0;"Kovas";"434,43-579,23 €";"55-64 metai";"Moterys";10.13
2010.0;"Kovas";"434,43-579,23 €";"55-64 metai";"Vyrai";8.64
2010.0;"Kovas";"434,43-579,23 €";"virð 65 metø";"Visi apdraustieji";2.35
2010.0;"Kovas";"434,43-579,23 €";"virð 65 metø";"Moterys";1.14
2010.0;"Kovas";"434,43-579,23 €";"virð 65 metø";"Vyrai";1.2
2010.0;"Kovas";"579,24-724,04 €";"Visos amþiaus grupës";"Visi apdraustieji";91.34
2010.0;"Kovas";"579,24-724,04 €";"Visos amþiaus grupës";"Moterys";50.4
2010.0;"Kovas";"579,24-724,04 €";"Visos amþiaus grupës";"Vyrai";40.94
2010.0;"Kovas";"579,24-724,04 €";"iki 24 metø";"Visi apdraustieji";5.2
2010.0;"Kovas";"579,24-724,04 €";"iki 24 metø";"Moterys";2.21
2010.0;"Kovas";"579,24-724,04 €";"iki 24 metø";"Vyrai";2.99
2010.0;"Kovas";"579,24-724,04 €";"25-34 metai";"Visi apdraustieji";20.58
2010.0;"Kovas";"579,24-724,04 €";"25-34 metai";"Moterys";10.48
2010.0;"Kovas";"579,24-724,04 €";"25-34 metai";"Vyrai";10.1
2010.0;"Kovas";"579,24-724,04 €";"35-44 metai";"Visi apdraustieji";23.53
2010.0;"Kovas";"579,24-724,04 €";"35-44 metai";"Moterys";13.99
2010.0;"Kovas";"579,24-724,04 €";"35-44 metai";"Vyrai";9.54
2010.0;"Kovas";"579,24-724,04 €";"45-54 metai";"Visi apdraustieji";26.55
2010.0;"Kovas";"579,24-724,04 €";"45-54 metai";"Moterys";15.49
2010.0;"Kovas";"579,24-724,04 €";"45-54 metai";"Vyrai";11.07
2010.0;"Kovas";"579,24-724,04 €";"55-64 metai";"Visi apdraustieji";13.98
2010.0;"Kovas";"579,24-724,04 €";"55-64 metai";"Moterys";7.51
2010.0;"Kovas";"579,24-724,04 €";"55-64 metai";"Vyrai";6.48
2010.0;"Kovas";"579,24-724,04 €";"virð 65 metø";"Visi apdraustieji";1.5
2010.0;"Kovas";"579,24-724,04 €";"virð 65 metø";"Moterys";0.74
2010.0;"Kovas";"579,24-724,04 €";"virð 65 metø";"Vyrai";0.77
2010.0;"Kovas";"724,05-868,85 €";"Visos amþiaus grupës";"Visi apdraustieji";68.31
2010.0;"Kovas";"724,05-868,85 €";"Visos amþiaus grupës";"Moterys";38.69
2010.0;"Kovas";"724,05-868,85 €";"Visos amþiaus grupës";"Vyrai";29.62
2010.0;"Kovas";"724,05-868,85 €";"iki 24 metø";"Visi apdraustieji";2.72
2010.0;"Kovas";"724,05-868,85 €";"iki 24 metø";"Moterys";1.14
2010.0;"Kovas";"724,05-868,85 €";"iki 24 metø";"Vyrai";1.58
2010.0;"Kovas";"724,05-868,85 €";"25-34 metai";"Visi apdraustieji";16.13
2010.0;"Kovas";"724,05-868,85 €";"25-34 metai";"Moterys";8.14
2010.0;"Kovas";"724,05-868,85 €";"25-34 metai";"Vyrai";7.99
2010.0;"Kovas";"724,05-868,85 €";"35-44 metai";"Visi apdraustieji";17.84
2010.0;"Kovas";"724,05-868,85 €";"35-44 metai";"Moterys";10.84
2010.0;"Kovas";"724,05-868,85 €";"35-44 metai";"Vyrai";7.0
2010.0;"Kovas";"724,05-868,85 €";"45-54 metai";"Visi apdraustieji";20.0
2010.0;"Kovas";"724,05-868,85 €";"45-54 metai";"Moterys";11.99
2010.0;"Kovas";"724,05-868,85 €";"45-54 metai";"Vyrai";8.01
2010.0;"Kovas";"724,05-868,85 €";"55-64 metai";"Visi apdraustieji";10.35
2010.0;"Kovas";"724,05-868,85 €";"55-64 metai";"Moterys";5.93
2010.0;"Kovas";"724,05-868,85 €";"55-64 metai";"Vyrai";4.42
2010.0;"Kovas";"724,05-868,85 €";"virð 65 metø";"Visi apdraustieji";1.27
2010.0;"Kovas";"724,05-868,85 €";"virð 65 metø";"Moterys";0.65
2010.0;"Kovas";"724,05-868,85 €";"virð 65 metø";"Vyrai";0.62
2010.0;"Kovas";"868,86-1158,47 €";"Visos amþiaus grupës";"Visi apdraustieji";72.61
2010.0;"Kovas";"868,86-1158,47 €";"Visos amþiaus grupës";"Moterys";40.33
2010.0;"Kovas";"868,86-1158,47 €";"Visos amþiaus grupës";"Vyrai";32.28
2010.0;"Kovas";"868,86-1158,47 €";"iki 24 metø";"Visi apdraustieji";1.96
2010.0;"Kovas";"868,86-1158,47 €";"iki 24 metø";"Moterys";0.76
2010.0;"Kovas";"868,86-1158,47 €";"iki 24 metø";"Vyrai";1.2
2010.0;"Kovas";"868,86-1158,47 €";"25-34 metai";"Visi apdraustieji";16.91
2010.0;"Kovas";"868,86-1158,47 €";"25-34 metai";"Moterys";7.73
2010.0;"Kovas";"868,86-1158,47 €";"25-34 metai";"Vyrai";9.18
2010.0;"Kovas";"868,86-1158,47 €";"35-44 metai";"Visi apdraustieji";18.92
2010.0;"Kovas";"868,86-1158,47 €";"35-44 metai";"Moterys";11.15
2010.0;"Kovas";"868,86-1158,47 €";"35-44 metai";"Vyrai";7.77
2010.0;"Kovas";"868,86-1158,47 €";"45-54 metai";"Visi apdraustieji";22.28
2010.0;"Kovas";"868,86-1158,47 €";"45-54 metai";"Moterys";13.64
2010.0;"Kovas";"868,86-1158,47 €";"45-54 metai";"Vyrai";8.64
2010.0;"Kovas";"868,86-1158,47 €";"55-64 metai";"Visi apdraustieji";11.23
2010.0;"Kovas";"868,86-1158,47 €";"55-64 metai";"Moterys";6.41
2010.0;"Kovas";"868,86-1158,47 €";"55-64 metai";"Vyrai";4.82
2010.0;"Kovas";"868,86-1158,47 €";"virð 65 metø";"Visi apdraustieji";1.32
2010.0;"Kovas";"868,86-1158,47 €";"virð 65 metø";"Moterys";0.64
2010.0;"Kovas";"868,86-1158,47 €";"virð 65 metø";"Vyrai";0.68
2010.0;"Kovas";"1158,48-1303,28 €";"Visos amþiaus grupës";"Visi apdraustieji";17.65
2010.0;"Kovas";"1158,48-1303,28 €";"Visos amþiaus grupës";"Moterys";8.67
2010.0;"Kovas";"1158,48-1303,28 €";"Visos amþiaus grupës";"Vyrai";8.98
2010.0;"Kovas";"1158,48-1303,28 €";"iki 24 metø";"Visi apdraustieji";0.33
2010.0;"Kovas";"1158,48-1303,28 €";"iki 24 metø";"Moterys";0.12
2010.0;"Kovas";"1158,48-1303,28 €";"iki 24 metø";"Vyrai";0.21
2010.0;"Kovas";"1158,48-1303,28 €";"25-34 metai";"Visi apdraustieji";4.41
2010.0;"Kovas";"1158,48-1303,28 €";"25-34 metai";"Moterys";1.75
2010.0;"Kovas";"1158,48-1303,28 €";"25-34 metai";"Vyrai";2.66
2010.0;"Kovas";"1158,48-1303,28 €";"35-44 metai";"Visi apdraustieji";4.55
2010.0;"Kovas";"1158,48-1303,28 €";"35-44 metai";"Moterys";2.35
2010.0;"Kovas";"1158,48-1303,28 €";"35-44 metai";"Vyrai";2.2
2010.0;"Kovas";"1158,48-1303,28 €";"45-54 metai";"Visi apdraustieji";5.28
2010.0;"Kovas";"1158,48-1303,28 €";"45-54 metai";"Moterys";2.85
2010.0;"Kovas";"1158,48-1303,28 €";"45-54 metai";"Vyrai";2.43
2010.0;"Kovas";"1158,48-1303,28 €";"55-64 metai";"Visi apdraustieji";2.68
2010.0;"Kovas";"1158,48-1303,28 €";"55-64 metai";"Moterys";1.41
2010.0;"Kovas";"1158,48-1303,28 €";"55-64 metai";"Vyrai";1.27
2010.0;"Kovas";"1158,48-1303,28 €";"virð 65 metø";"Visi apdraustieji";0.4
2010.0;"Kovas";"1158,48-1303,28 €";"virð 65 metø";"Moterys";0.18
2010.0;"Kovas";"1158,48-1303,28 €";"virð 65 metø";"Vyrai";0.22
2010.0;"Kovas";"1303,29-1448,09 €";"Visos amþiaus grupës";"Visi apdraustieji";12.18
2010.0;"Kovas";"1303,29-1448,09 €";"Visos amþiaus grupës";"Moterys";5.67
2010.0;"Kovas";"1303,29-1448,09 €";"Visos amþiaus grupës";"Vyrai";6.51
2010.0;"Kovas";"1303,29-1448,09 €";"iki 24 metø";"Visi apdraustieji";0.19
2010.0;"Kovas";"1303,29-1448,09 €";"iki 24 metø";"Moterys";0.07
2010.0;"Kovas";"1303,29-1448,09 €";"iki 24 metø";"Vyrai";0.12
2010.0;"Kovas";"1303,29-1448,09 €";"25-34 metai";"Visi apdraustieji";3.22
2010.0;"Kovas";"1303,29-1448,09 €";"25-34 metai";"Moterys";1.28
2010.0;"Kovas";"1303,29-1448,09 €";"25-34 metai";"Vyrai";1.95
2010.0;"Kovas";"1303,29-1448,09 €";"35-44 metai";"Visi apdraustieji";3.23
2010.0;"Kovas";"1303,29-1448,09 €";"35-44 metai";"Moterys";1.52
2010.0;"Kovas";"1303,29-1448,09 €";"35-44 metai";"Vyrai";1.71
2010.0;"Kovas";"1303,29-1448,09 €";"45-54 metai";"Visi apdraustieji";3.5
2010.0;"Kovas";"1303,29-1448,09 €";"45-54 metai";"Moterys";1.81
2010.0;"Kovas";"1303,29-1448,09 €";"45-54 metai";"Vyrai";1.69
2010.0;"Kovas";"1303,29-1448,09 €";"55-64 metai";"Visi apdraustieji";1.78
2010.0;"Kovas";"1303,29-1448,09 €";"55-64 metai";"Moterys";0.89
2010.0;"Kovas";"1303,29-1448,09 €";"55-64 metai";"Vyrai";0.89
2010.0;"Kovas";"1303,29-1448,09 €";"virð 65 metø";"Visi apdraustieji";0.27
2010.0;"Kovas";"1303,29-1448,09 €";"virð 65 metø";"Moterys";0.12
2010.0;"Kovas";"1303,29-1448,09 €";"virð 65 metø";"Vyrai";0.15
2010.0;"Kovas";"1448,1-1737,71 €";"Visos amþiaus grupës";"Visi apdraustieji";14.3
2010.0;"Kovas";"1448,1-1737,71 €";"Visos amþiaus grupës";"Moterys";6.09
2010.0;"Kovas";"1448,1-1737,71 €";"Visos amþiaus grupës";"Vyrai";8.21
2010.0;"Kovas";"1448,1-1737,71 €";"iki 24 metø";"Visi apdraustieji";0.16
2010.0;"Kovas";"1448,1-1737,71 €";"iki 24 metø";"Moterys";0.06
2010.0;"Kovas";"1448,1-1737,71 €";"iki 24 metø";"Vyrai";0.11
2010.0;"Kovas";"1448,1-1737,71 €";"25-34 metai";"Visi apdraustieji";3.87
2010.0;"Kovas";"1448,1-1737,71 €";"25-34 metai";"Moterys";1.46
2010.0;"Kovas";"1448,1-1737,71 €";"25-34 metai";"Vyrai";2.42
2010.0;"Kovas";"1448,1-1737,71 €";"35-44 metai";"Visi apdraustieji";3.95
2010.0;"Kovas";"1448,1-1737,71 €";"35-44 metai";"Moterys";1.7
2010.0;"Kovas";"1448,1-1737,71 €";"35-44 metai";"Vyrai";2.25
2010.0;"Kovas";"1448,1-1737,71 €";"45-54 metai";"Visi apdraustieji";3.91
2010.0;"Kovas";"1448,1-1737,71 €";"45-54 metai";"Moterys";1.85
2010.0;"Kovas";"1448,1-1737,71 €";"45-54 metai";"Vyrai";2.06
2010.0;"Kovas";"1448,1-1737,71 €";"55-64 metai";"Visi apdraustieji";2.06
2010.0;"Kovas";"1448,1-1737,71 €";"55-64 metai";"Moterys";0.92
2010.0;"Kovas";"1448,1-1737,71 €";"55-64 metai";"Vyrai";1.14
2010.0;"Kovas";"1448,1-1737,71 €";"virð 65 metø";"Visi apdraustieji";0.34
2010.0;"Kovas";"1448,1-1737,71 €";"virð 65 metø";"Moterys";0.11
2010.0;"Kovas";"1448,1-1737,71 €";"virð 65 metø";"Vyrai";0.23
2010.0;"Kovas";"1737,72-2172,14 €";"Visos amþiaus grupës";"Visi apdraustieji";10.95
2010.0;"Kovas";"1737,72-2172,14 €";"Visos amþiaus grupës";"Moterys";4.24
2010.0;"Kovas";"1737,72-2172,14 €";"Visos amþiaus grupës";"Vyrai";6.71
2010.0;"Kovas";"1737,72-2172,14 €";"iki 24 metø";"Visi apdraustieji";0.1
2010.0;"Kovas";"1737,72-2172,14 €";"iki 24 metø";"Moterys";0.03
2010.0;"Kovas";"1737,72-2172,14 €";"iki 24 metø";"Vyrai";0.07
2010.0;"Kovas";"1737,72-2172,14 €";"25-34 metai";"Visi apdraustieji";2.84
2010.0;"Kovas";"1737,72-2172,14 €";"25-34 metai";"Moterys";0.96
2010.0;"Kovas";"1737,72-2172,14 €";"25-34 metai";"Vyrai";1.88
2010.0;"Kovas";"1737,72-2172,14 €";"35-44 metai";"Visi apdraustieji";3.21
2010.0;"Kovas";"1737,72-2172,14 €";"35-44 metai";"Moterys";1.25
2010.0;"Kovas";"1737,72-2172,14 €";"35-44 metai";"Vyrai";1.95
2010.0;"Kovas";"1737,72-2172,14 €";"45-54 metai";"Visi apdraustieji";2.93
2010.0;"Kovas";"1737,72-2172,14 €";"45-54 metai";"Moterys";1.26
2010.0;"Kovas";"1737,72-2172,14 €";"45-54 metai";"Vyrai";1.67
2010.0;"Kovas";"1737,72-2172,14 €";"55-64 metai";"Visi apdraustieji";1.59
2010.0;"Kovas";"1737,72-2172,14 €";"55-64 metai";"Moterys";0.65
2010.0;"Kovas";"1737,72-2172,14 €";"55-64 metai";"Vyrai";0.94
2010.0;"Kovas";"1737,72-2172,14 €";"virð 65 metø";"Visi apdraustieji";0.28
2010.0;"Kovas";"1737,72-2172,14 €";"virð 65 metø";"Moterys";0.08
2010.0;"Kovas";"1737,72-2172,14 €";"virð 65 metø";"Vyrai";0.2
2010.0;"Kovas";"2172,15-2896,19 €";"Visos amþiaus grupës";"Visi apdraustieji";7.28
2010.0;"Kovas";"2172,15-2896,19 €";"Visos amþiaus grupës";"Moterys";2.52
2010.0;"Kovas";"2172,15-2896,19 €";"Visos amþiaus grupës";"Vyrai";4.76
2010.0;"Kovas";"2172,15-2896,19 €";"iki 24 metø";"Visi apdraustieji";0.05
2010.0;"Kovas";"2172,15-2896,19 €";"iki 24 metø";"Moterys";0.01
2010.0;"Kovas";"2172,15-2896,19 €";"iki 24 metø";"Vyrai";0.04
2010.0;"Kovas";"2172,15-2896,19 €";"25-34 metai";"Visi apdraustieji";1.92
2010.0;"Kovas";"2172,15-2896,19 €";"25-34 metai";"Moterys";0.57
2010.0;"Kovas";"2172,15-2896,19 €";"25-34 metai";"Vyrai";1.35
2010.0;"Kovas";"2172,15-2896,19 €";"35-44 metai";"Visi apdraustieji";2.19
2010.0;"Kovas";"2172,15-2896,19 €";"35-44 metai";"Moterys";0.83
2010.0;"Kovas";"2172,15-2896,19 €";"35-44 metai";"Vyrai";1.37
2010.0;"Kovas";"2172,15-2896,19 €";"45-54 metai";"Visi apdraustieji";1.9
2010.0;"Kovas";"2172,15-2896,19 €";"45-54 metai";"Moterys";0.71
2010.0;"Kovas";"2172,15-2896,19 €";"45-54 metai";"Vyrai";1.19
2010.0;"Kovas";"2172,15-2896,19 €";"55-64 metai";"Visi apdraustieji";1.02
2010.0;"Kovas";"2172,15-2896,19 €";"55-64 metai";"Moterys";0.35
2010.0;"Kovas";"2172,15-2896,19 €";"55-64 metai";"Vyrai";0.67
2010.0;"Kovas";"2172,15-2896,19 €";"virð 65 metø";"Visi apdraustieji";0.2
2010.0;"Kovas";"2172,15-2896,19 €";"virð 65 metø";"Moterys";0.05
2010.0;"Kovas";"2172,15-2896,19 €";"virð 65 metø";"Vyrai";0.15
2010.0;"Kovas";"2896,2-3185,81 €";"Visos amþiaus grupës";"Visi apdraustieji";1.5
2010.0;"Kovas";"2896,2-3185,81 €";"Visos amþiaus grupës";"Moterys";0.47
2010.0;"Kovas";"2896,2-3185,81 €";"Visos amþiaus grupës";"Vyrai";1.03
2010.0;"Kovas";"2896,2-3185,81 €";"iki 24 metø";"Visi apdraustieji";0.01
2010.0;"Kovas";"2896,2-3185,81 €";"iki 24 metø";"Moterys";0.0
2010.0;"Kovas";"2896,2-3185,81 €";"iki 24 metø";"Vyrai";0.01
2010.0;"Kovas";"2896,2-3185,81 €";"25-34 metai";"Visi apdraustieji";0.39
2010.0;"Kovas";"2896,2-3185,81 €";"25-34 metai";"Moterys";0.1
2010.0;"Kovas";"2896,2-3185,81 €";"25-34 metai";"Vyrai";0.29
2010.0;"Kovas";"2896,2-3185,81 €";"35-44 metai";"Visi apdraustieji";0.52
2010.0;"Kovas";"2896,2-3185,81 €";"35-44 metai";"Moterys";0.17
2010.0;"Kovas";"2896,2-3185,81 €";"35-44 metai";"Vyrai";0.35
2010.0;"Kovas";"2896,2-3185,81 €";"45-54 metai";"Visi apdraustieji";0.34
2010.0;"Kovas";"2896,2-3185,81 €";"45-54 metai";"Moterys";0.13
2010.0;"Kovas";"2896,2-3185,81 €";"45-54 metai";"Vyrai";0.22
2010.0;"Kovas";"2896,2-3185,81 €";"55-64 metai";"Visi apdraustieji";0.19
2010.0;"Kovas";"2896,2-3185,81 €";"55-64 metai";"Moterys";0.06
2010.0;"Kovas";"2896,2-3185,81 €";"55-64 metai";"Vyrai";0.13
2010.0;"Kovas";"2896,2-3185,81 €";"virð 65 metø";"Visi apdraustieji";0.04
2010.0;"Kovas";"2896,2-3185,81 €";"virð 65 metø";"Moterys";0.01
2010.0;"Kovas";"2896,2-3185,81 €";"virð 65 metø";"Vyrai";0.03
2010.0;"Kovas";"3185,82-3475,43 €";"Visos amþiaus grupës";"Visi apdraustieji";1.05
2010.0;"Kovas";"3185,82-3475,43 €";"Visos amþiaus grupës";"Moterys";0.32
2010.0;"Kovas";"3185,82-3475,43 €";"Visos amþiaus grupës";"Vyrai";0.73
2010.0;"Kovas";"3185,82-3475,43 €";"iki 24 metø";"Visi apdraustieji";0.0
2010.0;"Kovas";"3185,82-3475,43 €";"iki 24 metø";"Moterys";0.0
2010.0;"Kovas";"3185,82-3475,43 €";"iki 24 metø";"Vyrai";0.0
2010.0;"Kovas";"3185,82-3475,43 €";"25-34 metai";"Visi apdraustieji";0.26
2010.0;"Kovas";"3185,82-3475,43 €";"25-34 metai";"Moterys";0.07
2010.0;"Kovas";"3185,82-3475,43 €";"25-34 metai";"Vyrai";0.19
2010.0;"Kovas";"3185,82-3475,43 €";"35-44 metai";"Visi apdraustieji";0.36
2010.0;"Kovas";"3185,82-3475,43 €";"35-44 metai";"Moterys";0.11
2010.0;"Kovas";"3185,82-3475,43 €";"35-44 metai";"Vyrai";0.26
2010.0;"Kovas";"3185,82-3475,43 €";"45-54 metai";"Visi apdraustieji";0.25
2010.0;"Kovas";"3185,82-3475,43 €";"45-54 metai";"Moterys";0.09
2010.0;"Kovas";"3185,82-3475,43 €";"45-54 metai";"Vyrai";0.16
2010.0;"Kovas";"3185,82-3475,43 €";"55-64 metai";"Visi apdraustieji";0.14
2010.0;"Kovas";"3185,82-3475,43 €";"55-64 metai";"Moterys";0.05
2010.0;"Kovas";"3185,82-3475,43 €";"55-64 metai";"Vyrai";0.1
2010.0;"Kovas";"3185,82-3475,43 €";"virð 65 metø";"Visi apdraustieji";0.03
2010.0;"Kovas";"3185,82-3475,43 €";"virð 65 metø";"Moterys";0.01
2010.0;"Kovas";"3185,82-3475,43 €";"virð 65 metø";"Vyrai";0.02
2010.0;"Kovas";"virð 3475,44 €";"Visos amþiaus grupës";"Visi apdraustieji";4.53
2010.0;"Kovas";"virð 3475,44 €";"Visos amþiaus grupës";"Moterys";1.37
2010.0;"Kovas";"virð 3475,44 €";"Visos amþiaus grupës";"Vyrai";3.16
2010.0;"Kovas";"virð 3475,44 €";"iki 24 metø";"Visi apdraustieji";0.01
2010.0;"Kovas";"virð 3475,44 €";"iki 24 metø";"Moterys";0.0
2010.0;"Kovas";"virð 3475,44 €";"iki 24 metø";"Vyrai";0.01
2010.0;"Kovas";"virð 3475,44 €";"25-34 metai";"Visi apdraustieji";0.98
2010.0;"Kovas";"virð 3475,44 €";"25-34 metai";"Moterys";0.26
2010.0;"Kovas";"virð 3475,44 €";"25-34 metai";"Vyrai";0.71
2010.0;"Kovas";"virð 3475,44 €";"35-44 metai";"Visi apdraustieji";1.73
2010.0;"Kovas";"virð 3475,44 €";"35-44 metai";"Moterys";0.55
2010.0;"Kovas";"virð 3475,44 €";"35-44 metai";"Vyrai";1.18
2010.0;"Kovas";"virð 3475,44 €";"45-54 metai";"Visi apdraustieji";1.11
2010.0;"Kovas";"virð 3475,44 €";"45-54 metai";"Moterys";0.33
2010.0;"Kovas";"virð 3475,44 €";"45-54 metai";"Vyrai";0.78
2010.0;"Kovas";"virð 3475,44 €";"55-64 metai";"Visi apdraustieji";0.56
2010.0;"Kovas";"virð 3475,44 €";"55-64 metai";"Moterys";0.18
2010.0;"Kovas";"virð 3475,44 €";"55-64 metai";"Vyrai";0.38
